0.114098, 0.0493805, 0.0342128, 0.850133, 9.73966, 0.213336, 0.0025187, 0.0254381, 0.045609, 0, 0.136279, 0.0451659, 0.167443, 0.128404, 0.628, 2337.08, 11, 0.0562908, 3.23145e-10
0.161886, 0.0773079, 0.0188639, 0.698289, 8.10699, 0.208176, 0.00198784, 0.285066, 0.196125, 0, 0.0242937, 0.102489, 0.0483839, 0.0406832, 0.66, 2484.63, 12, 0.0870268, 1.05904e-09
0.193375, 0.0369955, 0.0115151, 0.670102, 5.6574, 0.205588, 0.00159698, 0.267274, 0.0517502, 0, 0.105994, 0.0947919, 0.0715374, 0.124008, 0.671, 2393.42, 13, 0.0995239, 8.01122e-10
0.150903, 0.0406383, 0.0311666, 0.783694, 7.11154, 0.21926, 0.00201273, 0.174935, 0.025429, 0, 0.225245, 0.0734691, 0.0220592, 0.140501, 0.647, 2278.45, 14, 0.0768787, 2.6818e-09
0.211937, 0.0357794, 0.0237097, 0.552805, 8.6622, 0.203356, 0.00233072, 0.0754307, 0.0274384, 0, 0.000466896, 0.0765309, 0.137226, 0.132374, 0.628, 2439.05, 15, 0.08769, 5.06018e-10
0.144109, 0.0760994, 0.0101913, 0.916028, 7.40911, 0.210376, 0.00216061, 0.0578758, 0.0899795, 0, 0.186458, 0.116155, 0.177375, 0.0733941, 0.623, 2387.73, 16, 0.0943673, 2.15389e-09
0.175145, 0.0447363, 0.0156415, 0.769843, 6.63647, 0.218077, 0.00199537, 0.0718061, 0.0803028, 0, 0.0369738, 0.198684, 0.156968, 0.101776, 0.633, 2256.27, 17, 0.0912174, 2.3262e-09
0.113793, 0.0273605, 0.0396272, 0.972519, 6.82833, 0.219379, 0.00193444, 0.0321789, 0.129032, 0, 0.121045, 0.198353, 0.104967, 0.00694935, 0.664, 2298.76, 18, 0.0951081, 1.53734e-09
0.138929, 0.0452132, 0.0388556, 0.795013, 7.96385, 0.213037, 0.00233461, 0.201853, 0.220876, 0, 0.219183, 0.0429638, 0.0148603, 0.018931, 0.65, 2226.23, 19, 0.0951019, 1.92346e-09
0.152015, 0.0627078, 0.000825743, 0.829099, 9.30456, 0.205458, 0.00259995, 0.122945, 0.184401, 0, 0.0336139, 0.185064, 0.0765138, 0.0072991, 0.62, 2272.44, 20, 0.0978291, 3.00446e-09
0.172643, 0.0274917, 0.0431394, 0.682713, 3.83671, 0.218807, 0.00109789, 0.093969, 0.0545785, 0, 0.178255, 0.0934839, 0.144238, 0.196024, 0.601, 2402.76, 21, 0.0855159, 2.56068e-09
0.116455, 0.0250361, 0.0510684, 0.836296, 6.75909, 0.215543, 0.00178275, 0.126235, 0.0526559, 0, 0.112381, 0.195174, 0.0962152, 0.101847, 0.617, 2372.94, 22, 0.0648324, 5.03812e-09
0.167837, 0.0303444, 0.0399693, 0.66629, 6.47387, 0.208966, 0.00180805, 0.274004, 0.156739, 0, 0.130165, 0.0176751, 0.089957, 0.0920392, 0.617, 2291.18, 23, 0.0781044, 1.52346e-08
0.194603, 0.0513069, 0.00876695, 0.647789, 6.33285, 0.202012, 0.00164406, 0.254699, 0.178226, 0, 0.0369707, 0.0318761, 0.0662998, 0.0744395, 0.625, 2527.42, 24, 0.0759167, 6.36761e-09
0.125098, 0.0529225, 0.0300493, 0.960936, 8.97993, 0.218748, 0.0025257, 0.253133, 0.145513, 0, 0.173128, 0.127445, 0.0915923, 0.00673764, 0.659, 2344.1, 25, 0.0864048, 8.10035e-09
0.137145, 0.042086, 0.0265114, 0.941333, 8.86132, 0.219899, 0.0023837, 0.107913, 0.0222542, 0, 0.0693669, 0.159637, 0.0822236, 0.122334, 0.671, 2590.24, 26, 0.0939339, 4.39463e-10
0.237057, 0.030818, 0.0216626, 0.552864, 6.80195, 0.211168, 0.00187109, 0.137162, 0.126935, 0, 0.0198866, 0.0303669, 0.0901577, 0.157554, 0.66, 2475.16, 27, 0.0989363, 3.80033e-09
0.140649, 0.0564394, 0.0255412, 0.850014, 8.88965, 0.222919, 0.00230126, 0.084767, 0.163492, 0, 0.00840362, 0.147096, 0.172797, 0.0634721, 0.632, 2472.04, 28, 0.0907044, 1.44751e-09
0.179928, 0.0482232, 0.0173673, 0.669214, 7.12513, 0.205646, 0.00183265, 0.139343, 0.199036, 0, 0.0919896, 0.161676, 0.0586816, 0.0949151, 0.665, 2486.17, 29, 0.0583564, 2.36707e-09
0.195156, 0.0517782, 0.0211583, 0.64494, 7.71175, 0.214758, 0.00199647, 0.125437, 0.147326, 0, 0.136356, 0.151999, 0.00688151, 0.131051, 0.654, 2470.2, 30, 0.0552324, 3.40188e-09
0.175517, 0.032015, 0.0245781, 0.702903, 8.93833, 0.211209, 0.00246455, 0.144676, 0.0850436, 0, 0.0941273, 0.0652882, 0.0989719, 0.0971908, 0.666, 2421.87, 31, 0.0869242, 1.04468e-09
0.196197, 0.0917811, 0.00577727, 0.673988, 6.91855, 0.218186, 0.00187618, 0.0313599, 0.0605161, 0, 0.296307, 0.0949074, 0.084425, 0.095326, 0.676, 2334.53, 32, 0.0745547, 2.01364e-10
0.116222, 0.0365569, 0.0309642, 0.939677, 6.18597, 0.22077, 0.00169236, 0.265276, 0.210915, 0, 0.0790665, 0.0544135, 0.136215, 0.086988, 0.616, 2329.81, 33, 0.0715241, 1.31795e-08
0.169908, 0.0413896, 0.0260787, 0.722328, 3.69199, 0.210755, 0.000970552, 0.0878938, 0.0472021, 0, 0.237217, 0.0660682, 0.0289653, 0.150513, 0.66, 2526.12, 34, 0.0697573, 2.07759e-09
0.130634, 0.0636695, 0.040065, 0.816446, 8.99749, 0.218044, 0.00233446, 0.0302906, 0.138187, 0, 0.0322525, 0.18769, 0.140289, 0.11571, 0.632, 2466.36, 35, 0.0870853, 4.92458e-09
0.207825, 0.0778199, 0.00148443, 0.719179, 4.66337, 0.226541, 0.00123887, 0.00214443, 0.0707913, 0, 0.312715, 0.0525449, 0.0351741, 0.0762672, 0.667, 2514.79, 36, 0.0963658, 2.01364e-10
0.178978, 0.0491552, 0.0151551, 0.712685, 8.54411, 0.216213, 0.00218041, 0.243763, 0.00938368, 0, 0.0238491, 0.0408014, 0.145338, 0.0858724, 0.648, 2521.37, 37, 0.0540012, 2.96445e-09
0.20492, 0.0782913, 0.00226465, 0.765662, 5.64644, 0.224064, 0.00172669, 0.0227497, 0.103704, 0, 0.273597, 0.140591, 0.0580307, 0.0909386, 0.674, 2355.11, 38, 0.0940452, 2.01364e-10
0.158972, 0.0630858, 0.0230294, 0.800186, 7.76258, 0.218808, 0.00204432, 0.297248, 0.0360947, 0, 0.10866, 0.0417114, 0.103396, 0.0615366, 0.657, 2485.87, 39, 0.0635641, 3.47062e-10
0.17987, 0.065567, 0.0117335, 0.646378, 7.77926, 0.208069, 0.00200493, 0.121285, 0.0611379, 0, 0.231924, 0.155726, 0.124956, 0.0418736, 0.605, 2309.84, 40, 0.0960388, 5.29915e-10
0.13454, 0.0758135, 0.00865475, 0.917108, 8.73803, 0.209754, 0.00235456, 0.147918, 0.061295, 0, 0.175154, 0.016363, 0.040162, 0.159381, 0.676, 2343.99, 41, 0.0946104, 2.63607e-10
0.0876031, 0.0366189, 0.0444748, 0.876711, 9.38569, 0.215998, 0.00217367, 0.0295339, 0.0969214, 0, 0.0901617, 0.0770412, 0.201542, 0.0745794, 0.614, 2373.11, 42, 0.0982703, 1.7014e-09
0.178495, 0.0583133, 0.0184927, 0.733447, 9.80641, 0.212243, 0.00275704, 0.208352, 0.123531, 0, 0.166118, 0.0570385, 0.0527247, 0.0188036, 0.655, 2405.3, 43, 0.0308384, 9.77763e-10
0.121501, 0.0331997, 0.0541066, 0.884236, 7.48613, 0.216173, 0.00203049, 0.209311, 0.11032, 0, 0.115432, 0.16247, 0.0726637, 0.0636364, 0.644, 2541.62, 44, 0.0756475, 6.33169e-09
0.149087, 0.0478945, 0.00711909, 0.77094, 6.64944, 0.201185, 0.00161889, 0.225101, 0.0303844, 0, 0.0193819, 0.0436453, 0.0560954, 0.15398, 0.599, 2489.74, 45, 0.0898866, 1.72402e-08
0.158723, 0.0535287, 0.0158528, 0.82971, 5.7843, 0.214318, 0.00169272, 0.169583, 0.127747, 0, 0.204589, 0.130392, 0.0330178, 0.147358, 0.645, 2281.96, 46, 0.0682842, 2.21987e-09
0.126147, 0.0427278, 0.0351766, 0.854644, 8.29067, 0.214296, 0.00221234, 0.340794, 0.108558, 0, 0.0241765, 0.0552948, 0.0414046, 0.128963, 0.644, 2332.25, 47, 0.0753366, 9.20574e-09
0.157631, 0.052155, 0.00870883, 0.756589, 9.69987, 0.204587, 0.00267813, 0.104175, 0.201302, 0, 0.0614153, 0.0840732, 0.0588155, 0.0798291, 0.639, 2328.16, 48, 0.0897012, 4.23912e-10
0.178113, 0.059064, 0.0108759, 0.791004, 8.38397, 0.217255, 0.00232509, 0.134263, 0.110868, 0, 0.0704684, 0.0866852, 0.0116864, 0.151273, 0.658, 2559.94, 49, 0.088648, 3.88949e-09
0.157723, 0.0337009, 0.0305116, 0.785327, 9.13929, 0.210915, 0.0026923, 0.0230962, 0.171423, 0, 0.130378, 0.0786417, 0.0205499, 0.0466027, 0.659, 2387.25, 50, 0.0389554, 3.01472e-09
0.148563, 0.0483905, 0.0294974, 0.827942, 7.55884, 0.21048, 0.0020995, 0.00980866, 0.0378871, 0, 0.108708, 0.212378, 0.0863082, 0.123225, 0.68, 2479.52, 51, 0.0741331, 1.42539e-09
0.16268, 0.0284711, 0.0311164, 0.629752, 5.02731, 0.204633, 0.00125602, 0.183457, 0.166266, 0, 0.118156, 0.0713694, 0.0940775, 0.209286, 0.623, 2419.68, 52, 0.0746097, 3.86874e-09
0.126562, 0.0334269, 0.0481243, 0.759241, 5.79977, 0.213836, 0.00153881, 0.0452499, 0.240782, 0, 0.103588, 0.0979144, 0.0567086, 0.136565, 0.596, 2426.02, 53, 0.0724964, 8.30923e-09
0.150156, 0.0287846, 0.0354712, 0.723189, 8.82375, 0.209751, 0.00242138, 0.0476536, 0.023654, 0, 0.123907, 0.00364985, 0.0667578, 0.168752, 0.688, 2322.17, 54, 0.0987738, 1.29446e-09
0.164253, 0.0617196, 0.00430447, 0.838714, 9.08894, 0.216553, 0.00252778, 0.153951, 0.00396514, 0, 0.0916698, 0.129388, 0.0791678, 0.158218, 0.646, 2395.03, 55, 0.0295185, 9.73234e-10
0.182681, 0.0663475, 0.0109338, 0.701741, 8.41985, 0.215053, 0.00212098, 0.260571, 0.0570332, 0, 0.0886931, 0.0494123, 0.0235428, 0.136732, 0.603, 2501.32, 56, 0.0977373, 4.22744e-09
0.146819, 0.0232377, 0.0496721, 0.662537, 5.8059, 0.218626, 0.00135865, 0.14316, 0.0647738, 0, 0.232352, 0.065884, 0.0865093, 0.0478561, 0.603, 2425.86, 57, 0.0930967, 3.8611e-09
0.179268, 0.0592669, 0.00915245, 0.810334, 8.05215, 0.212392, 0.00217549, 0.181204, 0.112564, 0, 0.118713, 0.0699727, 0.10983, 0.0294194, 0.625, 2631.19, 58, 0.0995819, 4.87765e-09
0.16175, 0.0562837, 0.018376, 0.792058, 7.57986, 0.220486, 0.00199558, 0.0429286, 0.115471, 0, 0.160988, 0.0584059, 0.159391, 0.0950826, 0.661, 2502.7, 59, 0.0971368, 7.64738e-10
0.239774, 0.047266, 0.0175146, 0.633932, 4.88485, 0.220767, 0.00141533, 0.292761, 0.100349, 0, 0.0302789, 0.164233, 0.0119362, 0.14183, 0.647, 2480.08, 60, 0.0610419, 3.49012e-09
0.210221, 0.0371992, 0.005418, 0.621689, 5.60657, 0.204313, 0.0014242, 0.196073, 0.00817048, 0, 0.133965, 0.0630792, 0.0646758, 0.133694, 0.657, 2580.86, 61, 0.0997432, 8.01122e-10
0.196807, 0.0371525, 0.0139177, 0.682716, 9.29875, 0.208744, 0.00271477, 0.066358, 0.108089, 0, 0.00984068, 0.0804257, 0.0607148, 0.119296, 0.598, 2368.84, 62, 0.0858635, 4.46674e-10
0.145457, 0.04094, 0.039169, 0.66684, 8.9682, 0.216501, 0.00218062, 0.165942, 0.0793766, 0, 0.152802, 0.0443361, 0.203075, 0.0361491, 0.62, 2316.37, 63, 0.087494, 3.78184e-10
0.185186, 0.067438, 0.0182103, 0.71496, 7.67619, 0.207272, 0.00226664, 0.157023, 0.159981, 0, 0.201244, 0.00556425, 0.11086, 0.0843141, 0.681, 2404.7, 64, 0.0914642, 2.74091e-09
0.178673, 0.0601783, 0.0155422, 0.687959, 8.691, 0.211736, 0.00225005, 0.0988434, 0.0626504, 0, 0.110767, 0.0533416, 0.127009, 0.14111, 0.653, 2540.91, 65, 0.0708462, 4.68537e-09
0.139448, 0.0531188, 0.0176264, 0.861775, 7.6628, 0.213517, 0.0020208, 0.172373, 0.221247, 0, 0.16345, 0.0296577, 0.0222342, 0.0626217, 0.633, 2424.54, 66, 0.069469, 1.2021e-09
0.110488, 0.034744, 0.0406562, 0.904396, 8.47753, 0.205713, 0.0023412, 0.202262, 0.137581, 0, 0.0749494, 0.126143, 0.15645, 0.0254736, 0.68, 2386.87, 67, 0.083426, 8.38429e-10
0.170574, 0.0411226, 0.0304402, 0.666768, 7.7209, 0.209377, 0.00207427, 0.0444967, 0.255973, 0, 0.119187, 0.0676293, 0.0821004, 0.175581, 0.656, 2411.29, 68, 0.0827355, 8.54673e-10
0.160313, 0.0398881, 0.0227595, 0.689946, 9.39846, 0.209004, 0.00256775, 0.144365, 0.101644, 0, 0.143333, 0.00864968, 0.17371, 0.0563014, 0.647, 2261.98, 69, 0.0947921, 3.78184e-10
0.193446, 0.0570895, 0.0083046, 0.616118, 8.31745, 0.207804, 0.00226877, 0.110944, 0.257095, 0, 0.100139, 0.0744736, 0.0236176, 0.105881, 0.662, 2263.02, 70, 0.092061, 9.48473e-09
0.146105, 0.0435194, 0.0367754, 0.809807, 9.14899, 0.207274, 0.00262683, 0.0143871, 0.0793736, 0, 0.116001, 0.129027, 0.149144, 0.0578972, 0.649, 2437.93, 71, 0.0925478, 4.30412e-10
0.201109, 0.0534741, 0.0101524, 0.627768, 8.29368, 0.210991, 0.00228513, 0.0193819, 0.170104, 0, 0.0530623, 0.017386, 0.158073, 0.150011, 0.66, 2437.82, 72, 0.0987423, 5.84815e-09
0.119684, 0.0558939, 0.0341739, 0.885391, 8.79013, 0.202355, 0.00244104, 0.196069, 0.128, 0, 0.124399, 0.0611903, 0.0920542, 0.123008, 0.636, 2467.5, 73, 0.0992643, 1.03037e-09
0.143638, 0.0347471, 0.044456, 0.785995, 8.71191, 0.206049, 0.00247124, 0.261641, 0.159338, 0, 0.0499856, 0.0482059, 0.0571905, 0.0600691, 0.692, 2510.15, 74, 0.095225, 1.25334e-09
0.165567, 0.058596, 0.00775303, 0.679843, 9.35994, 0.209071, 0.00220037, 0.0144013, 0.172457, 0, 0.0311734, 0.128874, 0.105481, 0.074381, 0.601, 2450.57, 75, 0.077153, 2.06518e-09
0.169584, 0.0441916, 0.0128579, 0.768989, 9.96172, 0.213214, 0.00281858, 0.0963664, 0.00337854, 0, 0.0893546, 0.0031957, 0.1099, 0.144449, 0.596, 2383.7, 76, 0.0793116, 1.02032e-08
0.165575, 0.0454969, 0.044002, 0.680768, 8.71172, 0.21409, 0.00231883, 0.164418, 0.160005, 0, 0.0809967, 0.14162, 0.0829524, 0.130066, 0.674, 2473.55, 77, 0.0667576, 3.56776e-09
0.137301, 0.0591562, 0.018841, 0.949299, 8.90819, 0.210195, 0.0025532, 0.169535, 0.0893563, 0, 0.178376, 0.131445, 0.0470683, 0.0809081, 0.685, 2380.55, 78, 0.083577, 1.0644e-09
0.156891, 0.043824, 0.0106313, 0.823521, 7.72742, 0.217697, 0.00197176, 0.0733192, 0.0381768, 0, 0.120564, 0.12346, 0.116488, 0.111445, 0.624, 2488.95, 79, 0.0653512, 2.23316e-09
0.149157, 0.0519474, 0.0287669, 0.78461, 9.18912, 0.221395, 0.00240742, 0.0843906, 0.0403194, 0, 0.143117, 0.00672258, 0.182666, 0.122696, 0.635, 2456.23, 80, 0.0817442, 3.3991e-10
0.149404, 0.043608, 0.0352822, 0.759396, 7.40161, 0.210428, 0.00199422, 0.200233, 0.0254298, 0, 0.101462, 0.0327524, 0.0362403, 0.209418, 0.673, 2476.02, 81, 0.0741725, 6.25457e-09
0.236826, 0.0415047, 0.011854, 0.531782, 6.44157, 0.200901, 0.00179769, 0.217499, 0.0592086, 0, 0.100505, 0.0224111, 0.0983766, 0.163703, 0.614, 2407.58, 82, 0.0852921, 8.01122e-10
0.117272, 0.0399465, 0.0440248, 0.924208, 7.66473, 0.211701, 0.00213481, 0.205661, 0.156973, 0, 0.125957, 0.179041, 0.0280887, 0.0748287, 0.679, 2455.82, 83, 0.0895685, 4.24118e-09
0.157587, 0.0566196, 0.0259724, 0.834852, 7.69635, 0.212505, 0.0021789, 0.341875, 0.031176, 0, 0.027418, 0.107011, 0.0383187, 0.126652, 0.651, 2468.84, 84, 0.0887929, 1.44876e-08
0.147212, 0.0571882, 0.0300484, 0.893412, 8.65911, 0.222485, 0.0026262, 0.14699, 0.117788, 0, 0.0130685, 0.154966, 0.121286, 0.125305, 0.682, 2392.7, 85, 0.0931345, 5.72176e-10
0.139654, 0.0471562, 0.0217066, 0.8303, 9.41924, 0.225057, 0.00217207, 0.0680016, 0.193818, 0, 0.0410959, 0.0889106, 0.0595224, 0.0677275, 0.612, 2583.72, 86, 0.0964406, 6.01389e-09
0.146796, 0.0229559, 0.0320241, 0.791323, 8.84977, 0.218054, 0.0024135, 0.0461136, 0.148655, 0, 0.0972995, 0.0110012, 0.0252028, 0.0966605, 0.645, 2325.95, 87, 0.0645702, 1.001e-09
0.179129, 0.0362996, 0.0296208, 0.71135, 9.45956, 0.21007, 0.00274576, 0.0873113, 0.0545816, 0, 0.0287627, 0.0601773, 0.102287, 0.107172, 0.66, 2436.78, 88, 0.0979419, 5.02237e-10
0.178488, 0.038131, 0.0191395, 0.77797, 5.12517, 0.211102, 0.00150748, 0.341688, 0.131778, 0, 0.0803358, 0.0863842, 0.0759254, 0.0126451, 0.639, 2420.75, 89, 0.0596938, 8.32235e-09
0.155676, 0.0591127, 0.0314424, 0.736083, 7.66467, 0.216681, 0.00217243, 0.0127165, 0.0348644, 0, 0.245374, 0.161922, 0.0477993, 0.151309, 0.643, 2260.17, 90, 0.0984776, 1.98199e-09
0.163962, 0.0621336, 0.0131934, 0.738509, 7.06175, 0.202577, 0.00190526, 0.0423565, 0.154536, 0, 0.210651, 0.0736983, 0.0839711, 0.0508704, 0.68, 2432.53, 91, 0.077514, 4.91888e-10
0.161846, 0.0468604, 0.010934, 0.804234, 8.91465, 0.207164, 0.00255204, 0.0524298, 0.146927, 0, 0.0553922, 0.112876, 0.0180714, 0.147289, 0.669, 2422.78, 92, 0.0680919, 1.43948e-09
0.139164, 0.0549029, 0.0201383, 0.79386, 8.61132, 0.201836, 0.00218274, 0.200896, 0.0216941, 0, 0.185078, 0.0818859, 0.0732727, 0.0952719, 0.633, 2465.1, 93, 0.0877958, 1.27547e-09
0.152963, 0.0492198, 0.0210415, 0.798843, 5.88243, 0.206797, 0.00177509, 0.198337, 0.204018, 0, 0.173635, 0.0224788, 0.036028, 0.174723, 0.683, 2307.87, 94, 0.0890187, 4.83313e-09
0.119318, 0.0582039, 0.0207491, 0.938859, 8.67878, 0.215597, 0.00221418, 0.158573, 0.132003, 0, 0.207063, 0.0672015, 0.00791843, 0.15192, 0.614, 2357.05, 95, 0.0741035, 1.1053e-09
0.17007, 0.0613696, 0.0279985, 0.664948, 6.74655, 0.221395, 0.00171532, 0.191892, 0.174353, 0, 0.0998118, 0.0682611, 0.195243, 0.0331588, 0.614, 2421.36, 96, 0.0915846, 5.26122e-09
0.105086, 0.0705562, 0.0148591, 0.933156, 8.8488, 0.222643, 0.00195921, 0.106656, 0.261111, 0, 0.134515, 0.0170524, 0.0392957, 0.026182, 0.603, 2388.75, 97, 0.0900426, 1.70059e-09
0.0969997, 0.0260506, 0.0773019, 0.780094, 7.77216, 0.218621, 0.00196477, 0.109411, 0.168305, 0, 0.15531, 0.0783889, 0.136904, 0.0993296, 0.632, 2474.79, 98, 0.0827453, 1.22497e-09
0.171981, 0.0436504, 0.0322254, 0.614291, 8.71308, 0.212753, 0.00200369, 0.0486718, 0.121339, 0, 0.157789, 0.0480796, 0.140474, 0.0580795, 0.613, 2544.19, 99, 0.06696, 2.20687e-10
0.201642, 0.041812, 0.00489433, 0.627079, 9.81897, 0.197765, 0.00268712, 0.0548029, 0.226081, 0, 0.059457, 0.030095, 0.0391503, 0.0123742, 0.669, 2449.89, 100, 0.0980355, 6.06676e-10
0.17665, 0.040851, 0.0298112, 0.674994, 5.2947, 0.215329, 0.00147408, 0.148149, 0.148673, 0, 0.162923, 0.192085, 0.123524, 0.066928, 0.639, 2333.7, 101, 0.0993121, 1.49663e-09
0.187241, 0.0381602, 0.019245, 0.666025, 8.52422, 0.218368, 0.00206102, 0.0997113, 0.0591346, 0, 0.169044, 0.0422962, 0.0226919, 0.121561, 0.595, 2552.3, 102, 0.0977469, 1.73005e-09
0.146961, 0.0837007, 0.00014347, 0.868936, 9.36965, 0.218828, 0.00234039, 0.12871, 0.224386, 0, 0.0508565, 0.0240553, 0.0622059, 0.121998, 0.671, 2390.71, 103, 0.0763305, 3.89761e-10
0.120322, 0.0344354, 0.0417866, 0.867273, 8.91651, 0.208414, 0.00248819, 0.257659, 0.102609, 0, 0.1281, 0.139164, 0.0998712, 0.0586348, 0.634, 2369.96, 104, 0.0900919, 1.98009e-08
0.15663, 0.052528, 0.0158265, 0.783855, 7.89283, 0.212831, 0.00191613, 0.101646, 0.177358, 0, 0.00747075, 0.143265, 0.0928229, 0.0468487, 0.654, 2621.83, 105, 0.0984776, 1.22964e-09
0.181986, 0.0395645, 0.0142793, 0.614046, 5.77601, 0.212664, 0.00133576, 0.106594, 0.205049, 0, 0.147081, 0.0535087, 0.101467, 0.103262, 0.608, 2550.16, 106, 0.0959028, 1.49086e-09
0.151294, 0.0549361, 0.0257816, 0.763199, 9.02125, 0.208428, 0.00259424, 0.101459, 0.228853, 0, 0.0916117, 0.183773, 0.11055, 0.0519714, 0.651, 2246.7, 107, 0.0977445, 1.27554e-08
0.168435, 0.0239503, 0.0367413, 0.725023, 7.39008, 0.221398, 0.00195904, 0.166321, 0.0536688, 0, 0.144762, 0.103141, 0.0377351, 0.105879, 0.613, 2431.11, 108, 0.0796179, 2.70329e-09
0.165744, 0.0409234, 0.041857, 0.705136, 8.36073, 0.22175, 0.00214309, 0.169067, 0.142885, 0, 0.125861, 0.123878, 0.0471588, 0.090583, 0.646, 2535.64, 109, 0.0807181, 3.87041e-09
0.170715, 0.0644868, 0.00622815, 0.75136, 7.14551, 0.21709, 0.00168968, 0.219632, 0.149241, 0, 0.129301, 0.0426383, 0.0617451, 0.0802808, 0.636, 2588.73, 110, 0.0765637, 2.16304e-09
0.159407, 0.0405551, 0.0178763, 0.804483, 9.25847, 0.211004, 0.00248744, 0.207345, 0.135763, 0, 0.0654204, 0.0174863, 0.0627241, 0.012133, 0.687, 2405.43, 111, 0.0769357, 1.40988e-08
0.175498, 0.050831, 0.0128594, 0.6762, 9.5398, 0.208793, 0.00240721, 0.280045, 0.0310833, 0, 0.0846503, 0.00589561, 0.147495, 0.026312, 0.603, 2390.06, 112, 0.0710654, 7.63729e-09
0.172008, 0.0629892, 0.00801115, 0.747824, 9.17387, 0.2129, 0.00220628, 0.0713935, 0.0516151, 0, 0.0708925, 0.184348, 0.0814779, 0.0632645, 0.629, 2650.17, 113, 0.0962465, 8.01445e-10
0.157528, 0.0603517, 0.0153111, 0.770778, 8.52156, 0.217447, 0.00215637, 0.171629, 0.111586, 0, 0.127713, 0.157093, 0.15298, 0.0742612, 0.659, 2411.39, 114, 0.0606517, 6.09972e-10
0.166199, 0.0577133, 0.00468186, 0.734208, 9.65844, 0.200338, 0.0025422, 0.0488321, 0.069182, 0, 0.0908915, 0.0356449, 0.100133, 0.184013, 0.641, 2459.02, 115, 0.0708496, 2.98865e-09
0.146425, 0.0821095, 0.00636596, 0.874645, 7.8826, 0.210348, 0.00196318, 0.126944, 0.128392, 0, 0.042921, 0.178762, 0.0330818, 0.104042, 0.635, 2553.95, 116, 0.0644623, 1.36692e-09
0.120266, 0.0598752, 0.0328412, 0.813265, 8.37327, 0.210984, 0.00204122, 0.144536, 0.219052, 0, 0.0843477, 0.0910539, 0.123747, 0.0110447, 0.634, 2455.04, 117, 0.0666579, 4.42305e-09
0.170527, 0.0579451, 0.0083376, 0.739369, 7.91131, 0.214049, 0.00199832, 0.207139, 0.0345331, 0, 0.205799, 0.089869, 0.0710507, 0.000467019, 0.66, 2361.74, 118, 0.0750158, 6.6462e-09
0.166062, 0.0440705, 0.0431882, 0.644662, 8.07942, 0.208112, 0.00235628, 0.104583, 0.236827, 0, 0.0156953, 0.075082, 0.0911686, 0.175687, 0.66, 2286.82, 119, 0.0829461, 7.36719e-09
0.194911, 0.0419005, 0.0233554, 0.657458, 5.37424, 0.224129, 0.00135509, 0.212285, 0.0112501, 0, 0.162374, 0.105639, 0.126413, 0.0855522, 0.65, 2491.16, 120, 0.0653071, 7.68519e-09
0.171047, 0.0442556, 0.0152168, 0.689817, 8.39648, 0.210735, 0.00208761, 0.156674, 0.131059, 0, 0.17095, 0.0406065, 0.0831815, 0.00533191, 0.646, 2445.2, 121, 0.0640258, 1.07572e-09
